neuron_id,community,type
720575940616908177,3,sensor
720575940614326162,3,sensor
720575940625493400,3,sensor
720575940635983770,3,sensor
720575940619061662,3,sensor
720575940619059102,3,sensor
720575940644004768,3,sensor
720575940637864355,3,sensor
720575940633772452,3,sensor
720575940640541091,3,sensor
720575940615366055,3,sensor
720575940632698797,3,sensor
720575940633741229,3,sensor
720575940605309361,3,sensor
720575940623707575,3,sensor
720575940624435128,3,sensor
720575940638624189,3,sensor
720575940633190847,3,sensor
720575940621500865,3,sensor
720575940610161091,3,sensor
720575940625977802,3,sensor
720575940619078091,3,sensor
720575940633294796,3,sensor
720575940627129290,3,sensor
720575940611352014,3,sensor
720575940608898005,3,sensor
720575940621441494,3,sensor
720575940618865112,3,sensor
720575940615189465,3,sensor
720575940640986075,3,sensor
720575940631193052,3,sensor
720575940629792732,3,sensor
720575940603464672,3,sensor
720575940637623780,3,sensor
720575940642086389,3,sensor
720575940630225403,3,sensor
720575940612197374,3,sensor
720575940622650879,3,sensor
720575940630409216,4,sensor
720575940629676035,4,sensor
720575940621422597,4,sensor
720575940625362952,4,sensor
720575940601712649,4,sensor
720575940609941515,4,sensor
720575940615651340,4,sensor
720575940616837132,4,sensor
720575940623888397,4,sensor
720575940632444943,4,sensor
720575940629485584,4,sensor
720575940631957522,4,sensor
720575940624007192,4,sensor
720575940634812441,4,sensor
720575940622839834,4,sensor
720575940618596381,4,sensor
720575940619161629,4,sensor
720575940623149089,4,sensor
720575940629823531,4,sensor
720575940629858347,4,sensor
720575940630892588,4,sensor
720575940624238640,4,sensor
720575940617019442,4,sensor
720575940612380723,4,sensor
720575940639887413,4,sensor
720575940617928763,4,sensor
720575940630439996,4,sensor
720575940639055933,4,sensor
720575940637022271,4,sensor
720575940617066560,4,sensor
720575940622084161,4,sensor
720575940632850503,4,sensor
720575940629117002,4,sensor
720575940633770067,4,sensor
720575940620968021,4,sensor
720575940615043158,4,sensor
720575940627761241,4,sensor
720575940618483805,4,sensor
720575940621713502,4,sensor
720575940622366814,4,sensor
720575940621820001,4,sensor
720575940623917155,4,sensor
720575940623935588,4,sensor
720575940625371236,4,sensor
720575940629672041,4,sensor
720575940629614697,4,sensor
720575940634144875,4,sensor
720575940634857583,4,sensor
720575940650717305,4,sensor
720575940623337596,4,sensor
720575940621506684,4,sensor
720575940630601854,4,sensor
720575940606527618,4,sensor
720575940627179651,4,sensor
720575940648325252,4,sensor
720575940620759174,4,sensor
720575940625651849,4,sensor
720575940637603982,4,sensor
720575940626899088,4,sensor
720575940614191250,4,sensor
720575940625629332,4,sensor
720575940610191509,4,sensor
720575940613580953,4,sensor
720575940619071646,4,sensor
720575940652611745,4,sensor
720575940615680162,4,sensor
720575940633182372,4,sensor
720575940621701286,4,sensor
720575940615295143,4,sensor
720575940628453544,4,sensor
720575940623126697,4,sensor
720575940622928041,4,sensor
720575940613980335,4,sensor
720575940620470448,4,sensor
720575940615139503,4,sensor
720575940605386930,4,sensor
720575940622102710,4,sensor
720575940618442937,4,sensor
720575940621365440,4,sensor
720575940644776136,4,sensor
720575940620609739,4,sensor
720575940633350348,4,sensor
720575940613634257,4,sensor
720575940611913938,4,sensor
720575940628891863,4,sensor
720575940620730584,4,sensor
720575940631343319,4,sensor
720575940639817947,4,sensor
720575940631146716,4,sensor
720575940614035683,4,sensor
720575940613619941,4,sensor
720575940618592486,4,sensor
720575940622964967,4,sensor
720575940638720233,4,sensor
720575940625170667,4,sensor
720575940614635757,4,sensor
720575940620544239,4,sensor
720575940613376242,4,sensor
720575940653566198,4,sensor
720575940636502264,4,sensor
720575940635535608,4,sensor
720575940634499320,4,sensor
720575940636047608,4,sensor
720575940629008636,4,sensor
720575940628998396,4,sensor
720575940624179455,4,sensor
720575940629494022,4,sensor
720575940624793863,4,sensor
720575940625445130,4,sensor
720575940616397068,4,sensor
720575940616984844,4,sensor
720575940629924112,4,sensor
720575940628730129,4,sensor
720575940631838994,4,sensor
720575940619655444,4,sensor
720575940634947865,4,sensor
720575940619065627,4,sensor
720575940627497244,4,sensor
720575940622676257,4,sensor
720575940645454116,4,sensor
720575940624857381,4,sensor
720575940632330538,4,sensor
720575940629868843,4,sensor
720575940632455466,4,sensor
720575940633192751,4,sensor
720575940640291125,4,sensor
720575940615629115,4,sensor
720575940638269757,4,sensor
720575940626805054,4,sensor
720575940627327294,4,sensor
720575940628592968,4,sensor
720575940620654928,4,sensor
720575940619661648,4,sensor
720575940627882322,4,sensor
720575940617673046,4,sensor
720575940631365975,4,sensor
720575940619944283,4,sensor
720575940621801819,4,sensor
720575940621392219,4,sensor
720575940622842206,4,sensor
720575940635128160,4,sensor
720575940623587683,4,sensor
720575940628636007,4,sensor
720575940631619944,4,sensor
720575940632779112,4,sensor
720575940629715305,4,sensor
720575940629614953,4,sensor
720575940644145518,4,sensor
720575940636762479,4,sensor
720575940613603698,4,sensor
720575940622106996,4,sensor
720575940628857206,4,sensor
720575940635339127,4,sensor
720575940637243767,4,sensor
720575940650416505,4,sensor
720575940620136827,4,sensor
720575940622801279,4,sensor
720575940659229057,4,sensor
720575940624017800,4,sensor
720575940621674890,4,sensor
720575940633209228,4,sensor
720575940615553426,4,sensor
720575940612204949,4,sensor
720575940616038806,4,sensor
720575940634786202,4,sensor
720575940630161819,4,sensor
720575940630149531,4,sensor
720575940619846046,4,sensor
720575940619714974,4,sensor
720575940633706916,4,sensor
720575940633428388,4,sensor
720575940612258218,4,sensor
720575940621619627,4,inter
720575940623190453,4,sensor
720575940622268853,4,sensor
720575940625117623,4,sensor
720575940625787320,4,sensor
720575940618451385,4,sensor
720575940627110330,4,sensor
720575940617079227,4,sensor
720575940617353659,4,sensor
720575940625062325,4,sensor
720575940639281597,4,sensor
720575940606441918,4,sensor
720575940609659331,4,sensor
720575940623512004,4,sensor
720575940645099976,4,sensor
720575940620818891,4,sensor
720575940615014865,4,sensor
720575940611914194,4,sensor
720575940633364947,4,sensor
720575940623548893,4,sensor
720575940605489632,4,sensor
720575940603578848,4,sensor
720575940639101412,4,sensor
720575940611830245,4,sensor
720575940628888040,4,sensor
720575940611414514,4,sensor
720575940622539252,4,sensor
720575940642361845,4,sensor
720575940622721524,4,sensor
720575940629840375,4,sensor
720575940629354999,4,sensor
720575940628982268,4,sensor
720575940628896252,4,sensor
720575940615346686,4,sensor
720575940619055617,4,sensor
720575940627423746,4,sensor
720575940627286530,4,sensor
720575940626907650,4,sensor
720575940620036613,4,sensor
720575940628713988,4,sensor
720575940628791812,4,sensor
720575940622072325,4,sensor
720575940628699654,4,sensor
720575940628251146,4,sensor
720575940609774091,4,sensor
720575940625838606,4,sensor
720575940626399763,4,sensor
720575940619237908,4,sensor
720575940613620246,4,sensor
720575940623725080,4,sensor
720575940623811096,4,sensor
720575940632912409,4,sensor
720575940627014172,4,sensor
720575940618668578,4,sensor
720575940647391779,4,sensor
720575940645693988,4,inter
720575940623608361,4,sensor
720575940632465962,4,sensor
720575940629559851,4,sensor
720575940630485548,4,sensor
720575940627249707,4,sensor
720575940609366574,4,sensor
720575940631716399,4,sensor
720575940624255529,4,sensor
720575940615518770,4,sensor
720575940640338485,4,sensor
720575940619981366,4,sensor
720575940640062005,4,sensor
720575940632902200,4,sensor
720575940632308281,4,sensor
720575940618152507,4,sensor
720575940616561211,4,sensor
720575940640467517,4,sensor
720575940625500734,4,sensor
720575940621802049,4,sensor
720575940632764995,4,sensor
720575940608496196,4,sensor
720575940633201223,4,sensor
720575940629322314,4,sensor
720575940631917131,4,sensor
720575940623467084,4,sensor
720575940626403917,4,sensor
720575940626358861,4,sensor
720575940630037079,4,sensor
720575940629787223,4,sensor
720575940626012761,4,sensor
720575940626469465,4,sensor
720575940621283931,4,sensor
720575940622893662,4,sensor
720575940610357858,4,sensor
720575940627219044,4,sensor
720575940627223140,4,sensor
720575940606421606,4,sensor
720575940627827303,4,sensor
720575940629293671,4,sensor
720575940621099629,4,sensor
720575940646259310,4,sensor
720575940637792880,4,sensor
720575940637952624,4,sensor
720575940612780657,4,sensor
720575940613094002,4,sensor
720575940630174326,4,sensor
720575940629777018,4,sensor
720575940618398331,4,sensor
720575940623475324,4,sensor
720575940608299650,4,sensor
720575940628136581,4,sensor
720575940624351882,4,sensor
720575940633197196,4,sensor
720575940626184848,4,sensor
720575940618324625,4,sensor
720575940615621266,4,sensor
720575940618500753,4,sensor
720575940625689236,4,sensor
720575940612821653,4,sensor
720575940612477589,4,sensor
720575940635335319,4,sensor
720575940627800728,4,sensor
720575940615092882,4,sensor
720575940618721949,4,sensor
720575940618265246,4,sensor
720575940633645732,4,sensor
720575940633772708,4,sensor
720575940622715561,4,sensor
720575940611314346,4,sensor
720575940621370027,4,sensor
720575940613169843,4,sensor
720575940613139123,4,sensor
720575940634966708,4,sensor
720575940635593396,4,sensor
720575940623225525,4,sensor
720575940625926840,4,sensor
720575940627139258,4,sensor
720575940627249850,4,sensor
720575940621429440,4,sensor
720575940621398721,4,sensor
720575940630770370,4,sensor
720575940621716161,4,sensor
720575940616608454,4,sensor
720575940629015239,4,sensor
720575940605010633,4,sensor
720575940630258380,4,sensor
720575940621062861,4,sensor
720575940610777806,4,sensor
720575940632068815,4,sensor
720575940618371796,4,sensor
720575940618310356,4,sensor
720575940630919895,4,sensor
720575940638333662,4,sensor
720575940634637026,4,sensor
720575940638753508,4,sensor
720575940638882532,4,sensor
720575940636795620,4,sensor
720575940625474279,4,sensor
720575940637506281,4,sensor
720575940620237550,4,sensor
720575940629482225,4,sensor
720575940611123954,4,sensor
720575940631231225,4,sensor
720575940630487802,4,sensor
720575940630006521,4,sensor
720575940631522043,4,sensor
720575940629385978,4,sensor
720575940619064065,4,sensor
720575940618947329,4,sensor
720575940629451526,4,sensor
720575940609860363,4,sensor
720575940623688461,4,sensor
720575940632351506,4,sensor
720575940621290260,4,sensor
720575940613657366,4,sensor
720575940623991576,4,sensor
720575940622998298,4,sensor
720575940618570525,4,sensor
720575940626293534,4,sensor
720575940627907358,4,sensor
720575940631536415,4,sensor
720575940623151905,4,sensor
720575940647392035,4,sensor
720575940645526308,4,sensor
720575940612182824,4,sensor
720575940629875499,4,sensor
720575940620026673,4,sensor
720575940615504690,4,sensor
720575940640322357,4,sensor
720575940632437561,4,sensor
720575940628443962,4,sensor
720575940617931579,4,sensor
720575940640625469,4,sensor
720575940639165247,4,sensor
720575940619219776,4,sensor
720575940608832324,4,sensor
720575940609346372,4,sensor
720575940625048393,4,sensor
720575940627964746,4,sensor
720575940629123914,4,sensor
720575940629115722,4,sensor
720575940624538445,4,sensor
720575940629752655,4,sensor
720575940620575568,4,sensor
720575940632935249,4,sensor
720575940631032657,4,sensor
720575940627854162,4,sensor
720575940619041620,4,sensor
720575940618830676,4,sensor
720575940617349974,4,sensor
720575940620913493,4,sensor
720575940628325202,4,sensor
720575940639282008,4,sensor
720575940618081117,4,sensor
720575940635779935,4,sensor
720575940635714399,4,sensor
720575940612219746,4,sensor
720575940622314339,4,sensor
720575940606608230,4,sensor
720575940634356587,4,sensor
720575940636310379,4,sensor
720575940631501676,4,sensor
720575940631323500,4,sensor
720575940636687215,4,sensor
720575940611507057,4,sensor
720575940613835634,4,sensor
720575940613643122,4,sensor
720575940613131122,4,sensor
720575940630176630,4,sensor
720575940650685305,4,sensor
720575940619856763,4,sensor
720575940620546940,4,sensor
720575940622461823,4,sensor
720575940622590847,4,sensor
720575940627356547,4,sensor
720575940645821316,4,sensor
720575940621499270,4,sensor
720575940617821063,4,sensor
720575940641285005,4,sensor
720575940626731920,4,sensor
720575940625318804,4,sensor
720575940620065694,4,sensor
720575940644395936,4,sensor
720575940656042913,4,sensor
720575940644465568,4,sensor
720575940638065571,4,sensor
720575940614435751,4,sensor
720575940634024877,4,sensor
720575940633670573,4,sensor
720575940621052848,4,sensor
720575940625013687,4,sensor
720575940623887288,4,sensor
720575940616727483,4,sensor
720575940606739390,4,sensor
720575940633146303,4,sensor
720575940606141374,4,sensor
720575940630748098,4,sensor
720575940608431043,4,sensor
720575940624139204,4,sensor
720575940619854795,4,sensor
720575940612418510,4,sensor
720575940631055311,4,sensor
720575940641395664,4,sensor
720575940615271377,4,sensor
720575940613139418,4,sensor
720575940611085274,4,sensor
720575940611027930,4,sensor
720575940636957662,4,sensor
720575940605844448,4,sensor
720575940611843043,4,sensor
720575940618245094,4,sensor
720575940618398694,4,sensor
720575940619674606,4,sensor
720575940622410736,4,sensor
720575940629586929,4,sensor
720575940628851697,4,sensor
720575940625980403,4,sensor
720575940642040821,4,sensor
720575940652659702,4,sensor
720575940629771257,4,sensor
720575940631362553,4,sensor
720575940628898812,4,sensor
720575940623645693,4,sensor
720575940631141376,4,sensor
720575940629644291,4,sensor
720575940629541891,4,sensor
720575940628884486,4,sensor
720575940625421320,4,sensor
720575940609598475,4,sensor
720575940609299467,4,sensor
720575940623940622,4,sensor
720575940625906702,4,sensor
720575940628053009,4,sensor
720575940631774226,4,sensor
720575940620661780,4,sensor
720575940620405780,4,sensor
720575940618685467,4,sensor
720575940624755742,4,sensor
720575940618423330,4,sensor
720575940626983973,4,sensor
720575940624524326,4,sensor
720575940630877226,4,sensor
720575940628212780,4,sensor
720575940631059501,4,sensor
720575940609180718,4,sensor
720575940626437168,4,sensor
720575940615171122,4,sensor
720575940627352638,4,sensor
720575940627250238,4,sensor
720575940635913279,4,sensor
720575940638989375,4,sensor
720575940616332354,4,sensor
720575940619080773,4,sensor
720575940639128646,4,sensor
720575940622713929,4,sensor
720575940623289420,4,sensor
720575940638200910,4,sensor
720575940631673939,4,sensor
720575940619088980,4,sensor
720575940615593044,4,sensor
720575940633893971,4,sensor
720575940617626710,4,sensor
720575940640463960,4,sensor
720575940627725401,4,sensor
720575940620991582,4,sensor
720575940633173087,4,sensor
720575940635276384,4,sensor
720575940621646945,4,sensor
720575940616172650,4,sensor
720575940629881964,4,sensor
720575940621714541,4,sensor
720575940645938286,4,sensor
720575940646141038,4,sensor
720575940637009007,4,sensor
720575940612793457,4,sensor
720575940640138355,4,sensor
720575940622056564,4,sensor
720575940640736371,4,sensor
720575940631463030,4,sensor
720575940631483510,4,sensor
720575940650945657,4,sensor
720575940630758522,4,sensor
720575940619990139,4,sensor
720575940628028541,4,sensor
720575940627684477,4,sensor
720575940627192963,4,sensor
720575940643300493,4,sensor
720575940622906515,4,sensor
720575940612973717,4,sensor
720575940615855254,4,sensor
720575940626027672,4,sensor
720575940630152347,4,sensor
720575940620045470,4,sensor
720575940615814303,4,sensor
720575940656067745,4,sensor
720575940656071841,4,sensor
720575940628120744,4,sensor
720575940633926829,4,sensor
720575940634039469,4,sensor
720575940614896815,4,sensor
720575940606190770,4,sensor
720575940634027188,4,sensor
720575940625013943,4,sensor
720575940617180347,4,sensor
720575940616991931,4,sensor
720575940625906876,4,sensor
720575940640126141,4,sensor
720575940606756030,4,sensor
720575940635724991,4,sensor
720575940619695296,4,sensor
720575940621677761,4,sensor
720575940623289532,4,sensor
720575940630439106,4,sensor
720575940622712004,4,sensor
720575940625841351,4,sensor
720575940642442440,4,sensor
720575940644576456,4,sensor
720575940633406668,4,sensor
720575940612418766,4,sensor
720575940612404430,4,sensor
720575940612363470,4,sensor
720575940614765777,4,sensor
720575940609133781,4,sensor
720575940618253529,4,sensor
720575940611300570,4,sensor
720575940623234269,4,sensor
720575940634289377,4,sensor
720575940634109154,4,sensor
720575940612752611,4,sensor
720575940631893218,4,sensor
720575940614370531,4,sensor
720575940638792937,4,sensor
720575940625458411,4,sensor
720575940625390828,4,sensor
720575940614710509,4,sensor
720575940625444075,4,sensor
720575940618734831,4,sensor
720575940622357744,4,sensor
720575940629546225,4,sensor
720575940612963570,4,inter
720575940612732146,4,sensor
720575940629996794,4,sensor
720575940630609146,4,sensor
720575940623154429,4,sensor
720575940614006014,4,sensor
720575940627109123,4,sensor
720575940622667013,4,sensor
720575940609725705,4,sensor
720575940616633612,4,sensor
720575940616836364,4,sensor
720575940628722965,4,sensor
720575940613752086,4,sensor
720575940622849306,4,sensor
720575940632294687,4,sensor
720575940645885219,4,sensor
720575940614716712,4,sensor
720575940629933354,4,sensor
720575940629833003,4,sensor
720575940631049516,4,sensor
720575940631811373,4,sensor
720575940626275632,4,sensor
720575940620438833,4,sensor
720575940614604083,4,sensor
720575940646608180,4,sensor
720575940614649139,4,sensor
720575940630560056,4,sensor
720575940632569145,4,sensor
720575940627326270,4,sensor
720575940638928191,4,sensor
720575940622261569,4,sensor
720575940623463756,4,sensor
720575940626185549,4,sensor
720575940638197070,4,sensor
720575940629894479,4,sensor
720575940620868946,4,sensor
720575940625964377,4,sensor
720575940638848346,4,sensor
720575940620617051,4,sensor
720575940621819227,4,sensor
720575940627733849,4,sensor
720575940620418401,4,sensor
720575940623885667,4,sensor
720575940621622637,4,sensor
720575940611249528,4,sensor
720575940650935673,4,sensor
720575940630590846,4,sensor
720575940628473214,4,sensor
720575940640750976,4,sensor
720575940658525569,4,sensor
720575940607860098,4,sensor
720575940627101059,4,sensor
720575940607915394,4,sensor
720575940628082053,4,sensor
720575940621116807,4,sensor
720575940623203720,4,sensor
720575940624428426,4,sensor
720575940615320971,4,sensor
720575940626900368,4,sensor
720575940615505298,4,sensor
720575940615443858,4,sensor
720575940623144340,4,sensor
720575940613526937,4,sensor
720575940644627872,4,sensor
720575940640851363,4,sensor
720575940621995430,4,sensor
720575940620098982,4,sensor
720575940622106022,4,sensor
720575940622515625,4,sensor
720575940621680041,4,sensor
720575940621061545,4,sensor
720575940623179177,4,sensor
720575940633912749,4,sensor
720575940614800815,4,sensor
720575940606649777,4,sensor
720575940607643058,4,sensor
720575940635936180,4,sensor
720575940624690613,4,sensor
720575940617838009,4,sensor
720575940627277242,4,sensor
720575940617209275,4,sensor
720575940610436547,4,sensor
720575940616687046,4,sensor
720575940607827401,4,sensor
720575940631342551,4,sensor
720575940620285400,4,sensor
720575940612347354,4,sensor
720575940631236060,4,sensor
720575940623478237,4,sensor
720575940638084574,4,sensor
720575940614614495,4,sensor
720575940605580768,4,sensor
720575940639071721,4,sensor
720575940625479147,4,sensor
720575940623564267,4,sensor
720575940623486443,4,sensor
720575940621544943,4,sensor
720575940620860912,4,sensor
720575940653213174,4,sensor
720575940630851072,4,sensor
720575940615972353,4,sensor
720575940628465156,4,sensor
720575940620047877,4,sensor
720575940629405190,4,sensor
720575940625391112,4,sensor
720575940628342282,4,sensor
720575940609269259,4,sensor
720575940616996364,4,sensor
720575940623595021,4,sensor
720575940630703631,4,sensor
720575940632507919,4,sensor
720575940627727888,4,sensor
720575940626388499,4,sensor
720575940621315604,4,sensor
720575940626406933,4,sensor
720575940622749210,4,sensor
720575940604630560,4,sensor
720575940627043877,4,sensor
720575940614278696,4,sensor
720575940613449256,4,sensor
720575940614501928,4,sensor
720575940629507627,4,sensor
720575940629853739,4,sensor
720575940611497518,4,sensor
720575940619845169,4,sensor
720575940614903347,4,sensor
720575940632573496,4,sensor
720575940627867194,4,sensor
720575940618069563,4,sensor
720575940616613435,4,sensor
720575940639008319,4,sensor
720575940610983492,4,sensor
720575940619298373,4,sensor
720575940628432456,4,sensor
720575940628586056,4,sensor
720575940631903819,4,sensor
720575940632014411,4,sensor
720575940629485135,4,sensor
720575940615808598,4,sensor
720575940631821911,4,sensor
720575940640482904,4,sensor
720575940626091609,4,sensor
720575940638602842,4,sensor
720575940608241244,4,sensor
720575940618425949,4,sensor
720575940621780577,4,sensor
720575940632768104,4,sensor
720575940632821352,4,sensor
720575940613351018,4,sensor
720575940621921901,4,sensor
720575940646227566,4,sensor
720575940621860461,4,sensor
720575940637687408,4,sensor
720575940613834354,4,sensor
720575940640657011,4,sensor
720575940627850877,4,sensor
720575940630591102,4,sensor
720575940621516415,4,sensor
720575940630720126,4,sensor
720575940660340353,4,sensor
720575940605249154,4,inter
720575940608138882,4,sensor
720575940648363652,4,sensor
720575940608028290,4,sensor
720575940621403782,4,sensor
720575940620875399,4,sensor
720575940628133513,4,sensor
720575940627801737,4,sensor
720575940617625227,4,sensor
720575940626507408,4,sensor
720575940618469009,4,sensor
720575940616066705,4,sensor
720575940634291863,4,sensor
720575940610838169,4,sensor
720575940613394073,4,sensor
720575940629552795,4,sensor
720575940629808795,4,sensor
720575940634502812,4,sensor
720575940629847707,4,sensor
720575940644654752,4,sensor
720575940633706148,4,sensor
720575940621371045,4,sensor
720575940613787303,4,sensor
720575940622700201,4,sensor
720575940607915698,4,sensor
720575940613240499,4,sensor
720575940620512950,4,sensor
720575940624774839,4,sensor
720575940625536696,4,sensor
720575940618442425,4,sensor
720575940626583226,4,sensor
720575940639723197,4,sensor
720575940606539454,4,sensor
720575940606621374,4,sensor
720575940621522624,4,sensor
720575940619966145,4,sensor
720575940616867526,4,sensor
720575940627427015,4,sensor
720575940644576968,4,sensor
720575940632286924,4,sensor
720575940612323025,4,sensor
720575940630644439,4,sensor
720575940634927096,4,sensor
720575940618286809,4,sensor
720575940613140186,4,sensor
720575940641957595,4,sensor
720575940630949596,4,sensor
720575940613152474,4,sensor
720575940638609118,4,sensor
720575940623619805,4,sensor
720575940618088153,4,sensor
720575940616136415,4,sensor
720575940632714977,4,sensor
720575940634455778,4,sensor
720575940634320610,4,sensor
720575940638656228,4,sensor
720575940628563688,4,sensor
720575940623855338,4,sensor
720575940625549036,4,sensor
720575940614606573,4,sensor
720575940614037229,4,sensor
720575940623884012,4,sensor
720575940625467116,4,sensor
720575940613144306,4,sensor
720575940629135097,4,sensor
720575940629087996,4,sensor
720575940629137148,4,sensor
720575940624178943,4,sensor
720575940630966016,4,sensor
720575940631019264,4,sensor
720575940609677065,4,sensor
720575940627924746,4,sensor
720575940609836811,4,sensor
720575940625702670,4,sensor
720575940630605583,4,sensor
720575940629948176,4,sensor
720575940629884688,4,sensor
720575940628715285,4,sensor
720575940613478166,4,sensor
720575940624006936,4,sensor
720575940635041561,4,sensor
720575940627189534,4,sensor
720575940617287458,4,sensor
720575940645308196,4,sensor
720575940626949925,4,sensor
720575940624248614,4,sensor
720575940629772074,4,sensor
720575940627861291,4,sensor
720575940631095084,4,sensor
720575940633808685,4,sensor
720575940631123759,4,sensor
720575940620330801,4,sensor
720575940640263989,4,sensor
720575940640053045,4,sensor
720575940619548470,4,sensor
720575940633005880,4,sensor
720575940632475449,4,sensor
720575940627081022,4,sensor
720575940615663426,4,sensor
720575940614311746,4,sensor
720575940611067716,4,sensor
720575940619435845,4,sensor
720575940621780812,4,sensor
720575940640216910,4,sensor
720575940621006672,4,sensor
720575940633007953,4,sensor
720575940620818261,4,sensor
720575940626120537,4,sensor
720575940638060378,4,sensor
720575940608610140,4,sensor
720575940616873821,4,sensor
720575940616990557,4,sensor
720575940635504480,4,sensor
720575940627210084,4,sensor
720575940632772456,4,sensor
720575940616124266,4,sensor
720575940636280683,4,sensor
720575940615710570,4,sensor
720575940637734768,4,sensor
720575940612620145,4,sensor
720575940650758009,4,sensor
720575940650149753,4,sensor
720575940623452028,4,sensor
720575940623499132,4,sensor
720575940622696319,4,sensor
720575940621782911,4,sensor
720575940622729087,4,sensor
720575940620754815,4,sensor
720575940638644096,4,sensor
720575940620873607,4,sensor
720575940615233419,4,sensor
720575940617414539,4,sensor
720575940642916237,4,sensor
720575940637187982,4,sensor
720575940626683792,4,sensor
720575940623126419,4,sensor
720575940613017493,4,sensor
720575940627996568,4,sensor
720575940630146971,4,sensor
720575940616132509,4,sensor
720575940644646816,4,sensor
720575940615432098,4,sensor
720575940615307170,4,sensor
720575940632723364,4,sensor
720575940619194277,4,sensor
720575940626796456,4,sensor
720575940603817900,4,sensor
720575940605820844,4,sensor
720575940637671342,4,sensor
720575940613189555,4,sensor
720575940625037239,4,sensor
720575940625776568,4,sensor
720575940627255226,4,sensor
720575940624250812,4,sensor
720575940620871616,4,sensor
720575940606685129,4,sensor
720575940620781515,4,sensor
720575940624017357,4,sensor
720575940612440014,4,sensor
720575940632106959,4,sensor
720575940611913682,4,sensor
720575940610056149,4,sensor
720575940642523099,4,sensor
720575940638167006,4,sensor
720575940637368286,4,sensor
720575940613631973,4,sensor
720575940624537578,4,sensor
720575940625033196,4,sensor
720575940629352433,4,sensor
720575940625956851,4,sensor
720575940653553654,4,sensor
720575940636307448,4,sensor
720575940631279609,4,sensor
720575940631418875,4,sensor
720575940624236543,4,sensor
720575940643591368,5,sensor
720575940622688895,6,sensor
720575940639761024,7,sensor
720575940623770760,8,sensor
720575940640845731,9,sensor
720575940647890996,10,sensor
720575940629786624,11,motor
720575940631011328,11,sensor
720575940615999489,11,sensor
720575940628695043,11,inter
720575940627146756,11,motor
720575940622010373,11,motor
720575940620918789,11,sensor
720575940608188427,11,motor
720575940631072783,11,motor
720575940631117842,11,inter
720575940620300308,11,motor
720575940627558421,11,inter
720575940624154648,11,sensor
720575940643315748,11,motor
720575940624891941,11,sensor
720575940622506022,11,motor
720575940613144616,11,sensor
720575940609488942,11,motor
720575940625852464,11,motor
720575940646682676,11,motor
720575940638496821,11,motor
720575940632043576,11,motor
720575940631715896,11,motor
720575940639242303,11,inter
720575940631517251,11,sensor
720575940630810695,11,inter
720575940627286088,11,motor
720575940627826760,11,motor
720575940621647948,11,sensor
720575940628883535,11,motor
720575940620001360,11,sensor
720575940616570966,11,motor
720575940639123544,11,motor
720575940640100440,11,inter
720575940637902938,11,inter
720575940634617952,11,motor
720575940610236514,11,sensor
720575940629532777,11,sensor
720575940620689517,11,inter
720575940645556334,11,motor
720575940611610737,11,motor
720575940620836988,11,sensor
720575940629239934,11,motor
720575940641173632,11,motor
720575940606564482,11,motor
720575940641276045,11,sensor
720575940637464718,11,sensor
720575940625518736,11,motor
720575940626694288,11,sensor
720575940625336464,11,sensor
720575940616923281,11,motor
720575940624101524,11,motor
720575940614432918,11,motor
720575940615043222,11,motor
720575940617296029,11,motor
720575940616169629,11,sensor
720575940614963359,11,motor
720575940639170723,11,motor
720575940620714150,11,motor
720575940611516586,11,sensor
720575940604737708,11,sensor
720575940621068464,11,motor
720575940611477683,11,inter
720575940619610294,11,inter
720575940625905848,11,motor
720575940626006200,11,sensor
720575940615715003,11,motor
720575940615655611,11,motor
720575940621326529,11,sensor
720575940620464321,11,inter
720575940610439363,11,sensor
720575940641706184,11,inter
720575940611008718,11,motor
720575940631091407,11,motor
720575940613992657,11,inter
720575940610472146,11,motor
720575940621392086,11,sensor
720575940617089241,11,motor
720575940628916444,11,sensor
720575940633293025,11,motor
720575940638204132,11,motor
720575940612036837,11,motor
720575940616915174,11,motor
720575940623689959,11,sensor
720575940623554796,11,sensor
720575940641480949,11,motor
720575940630657271,11,inter
720575940629702905,11,sensor
720575940631625979,11,sensor
720575940629870843,11,sensor
720575940627871996,11,inter
720575940613798142,11,inter
720575940623067389,11,sensor
720575940629981440,11,sensor
720575940627683588,11,motor
720575940626831620,11,motor
720575940627204362,11,motor
720575940631122191,11,motor
720575940628789525,11,inter
720575940633227545,11,inter
720575940621766938,11,sensor
720575940621519130,11,motor
720575940627167516,11,motor
720575940627493148,11,motor
720575940627087646,11,motor
720575940633157919,11,motor
720575940621457690,11,inter
720575940622147873,11,motor
720575940616012061,11,sensor
720575940627849515,11,sensor
720575940630135084,11,motor
720575940647029044,11,motor
720575940639314229,11,motor
720575940645972276,11,inter
720575940618058048,11,motor
720575940620362049,11,sensor
720575940617826629,11,sensor
720575940631714119,11,motor
720575940623702345,11,motor
720575940628830538,11,sensor
720575940631333195,11,motor
720575940622500172,11,motor
720575940633901395,11,inter
720575940633268575,11,sensor
720575940610357602,11,sensor
720575940627253604,11,inter
720575940628494695,11,inter
720575940630665580,11,inter
720575940645538158,11,motor
720575940645282158,11,motor
720575940630126966,11,motor
720575940629780858,11,motor
720575940629139834,11,sensor
720575940626289021,11,inter
720575940616946065,11,motor
720575940614740374,11,motor
720575940613501337,11,motor
720575940634560922,11,motor
